"","Start","End","chr","Symbol","genetype","EntrezID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"gene5383",99729790,100205436,"4","THSD7A","protein_coding","782187",0.526443550096029,6.76209523944851,3.92090486430877,0.000722412669128017,0.0106595028099523,-1.35728517203323
"gene17166",10385091,10512016,"15","TTC17","protein_coding","512239",-0.173189504579194,6.89591682770343,-3.9274592947273,0.00071094066409418,0.0105267480576452,-1.35741173951026
"gene5811",12768547,12830689,"5","KDM5A","protein_coding","507962",0.351848093201175,7.56014648760831,3.93726889708328,0.000694107780791955,0.0103677398372375,-1.35840852449708
"gene31958",20526,39634,"NW_020867089.1","LOC113888552","protein_coding",NA,1.74548166718582,2.39244948601449,3.64623838172108,0.00140927474171585,0.0170276468182657,-1.36020428168014
"gene17722",38096457,38134147,"15","LOC113905626","lncRNA",NA,-1.41136405305447,-0.884275296238645,-3.48810399705675,0.00206420748822791,0.0217585885980306,-1.36233728661292
"gene8652",62999071,63151024,"7","TRPC7","protein_coding","540902",0.7950180953998,-0.916580147571516,3.47863849179679,0.00211171910190538,0.0220879070369469,-1.36727358810765
"gene3472",34787733,34820649,"3","FNDC7","protein_coding","100299981",0.554237403781827,-0.46881484758426,3.4965743888804,0.00202257910142095,0.0214527046461812,-1.37047647180998
"gene17189",18578701,18602805,"15","APIP","protein_coding","508345",-0.337040521319762,3.71344712145843,-3.78278131033867,0.00101164370722426,0.0136163721447836,-1.37049852901435
"gene9796",105874500,105885238,"7","CRLF1","protein_coding","511086",0.885902494642489,-0.834849550328325,3.48417734026662,0.002083788775119,0.0219242414539886,-1.37113138558453
"gene24106",32103331,32121236,"21","RCN2","protein_coding","512717",0.353546634441632,5.54402951464255,3.86955928179733,0.00081885967994073,0.0116190656670823,-1.37165484164773
"gene24910",11848261,11850670,"22","RPL29","protein_coding","507270",0.47908794698503,6.19737320232706,3.89544530153489,0.000768740178677404,0.0110950862919446,-1.37347545706945
"gene11785",1712859,1730589,"10","F2R","protein_coding","526585",0.686384219089652,3.01995663330412,3.7186539285982,0.00118229801701616,0.0151784450524314,-1.37373338810643
"gene16315",19738504,19866708,"14","PRKDC","protein_coding","512740",-0.287895325357958,6.52023684666135,-3.91262806181243,0.00073716171127048,0.010806445250201,-1.37536445831425
"gene15750",44456494,44460317,"13","LOC113902722","protein_coding",NA,-0.766969661787397,-0.610425349339652,-3.49021946618046,0.00205373293630367,0.0216750362564109,-1.37726578112088
"gene32201",23763,51932,"NW_020867497.1","LOC113888817","protein_coding",NA,-2.39902150446637,-0.308333820091735,-3.4750933137502,0.00212978804969869,0.0221596577908676,-1.37845646335134
"gene23974",22705245,22849529,"21","PDE8A","protein_coding","506787",-0.230981478422072,7.85679001963625,-3.93345831257163,0.000700599139773005,0.0104359380426574,-1.37965685648614
"gene19830",53135886,53222841,"17","SLC7A11","protein_coding","524078",1.01323011951094,2.77063731157824,3.70628979951082,0.00121832504713427,0.0155147214776076,-1.38067056331614
"gene10850",102292502,102309318,"8","ZFP37","protein_coding","524796",0.499460696560345,1.25269552603204,3.59789643172783,0.0015841301197739,0.0183588594875431,-1.38206440872717
"gene7790",80900762,81301527,"6","EPHA5","protein_coding","100337226",-1.39568341422223,1.31501150378067,-3.62388465851669,0.00148763461392118,0.0176725264879001,-1.38880910030591
"gene12852",70876317,70881644,"10","GPX2","protein_coding","533088",-0.841050273347242,-0.809426046275238,-3.48220334925262,0.00209370115046902,0.0219741749987227,-1.39056175766677
"gene15470",27771114,28249737,"13","CDH4","protein_coding","525796",-0.612480814213652,2.0330009325525,-3.66053071020638,0.00136131673742782,0.016722080616505,-1.39357706190582
"gene15612",35059365,35120622,"13","FERMT1","protein_coding","524427",0.581655573498447,4.58905811007976,3.81951221209453,0.000925103418029475,0.0127439550210004,-1.39382439071006
"gene7598",46192914,46344521,"6","TBC1D19","protein_coding","615452",-0.244366165279549,4.67383446880375,-3.82931558416392,0.000903270515621394,0.0125684210941426,-1.39433313640977
"gene4756",20272150,20314603,"4","SLC13A4","protein_coding","531535",-0.74366640195156,1.20398324475409,-3.5836155776213,0.00163974671615533,0.0188868934131146,-1.40694838791639
"gene16557",51094562,52562418,"14","CSMD3","protein_coding","100125936",-1.78636077262212,3.64639820559923,-3.74774561644371,0.00110162112814831,0.0145060992671727,-1.40845891806597
"gene6341",52452175,52471101,"5","NFYB","protein_coding","614382",0.282070753238587,5.18632437246604,3.83876937772521,0.000882698961580762,0.0123638658076992,-1.40976374225851
"gene23223",64039375,64092740,"19","CACNG4","protein_coding","519331",-0.751605651360243,1.07737337978513,-3.56833776426073,0.0017013690267626,0.0192426870439127,-1.41285570142606
"gene16680",69751078,69797733,"14","INTS8","protein_coding","100124522",0.224720810568015,6.67292367870375,3.89441525314486,0.000770675205932419,0.0111020298717428,-1.41851435743537
"gene11083",23948624,23969060,"9","KIAA0408","protein_coding","100140348",0.746214109821424,1.35669316719872,3.56932562923781,0.00169731669263744,0.0192378084688597,-1.42167268501173
"gene29132",28684461,28879371,"28","MCU","protein_coding","536656",0.426823053951466,8.25983346600067,3.91762460160851,0.000728222698606022,0.0106988365901418,-1.42374588655909
"gene13819",68890848,69091794,"11","LCLAT1","protein_coding","520912",-0.302550511956033,7.02066254850978,-3.90125919221039,0.000757908217783573,0.011020762828335,-1.42379981591725
"gene30716",47079511,47155355,"X","ZC4H2","protein_coding","768236",-0.30810105405638,3.55501252261746,-3.75314056200506,0.00108726846851652,0.0143795295307953,-1.42430956497047
"gene376",60066072,60167697,"1","GAP43","protein_coding","281777",1.20633868102556,-0.155738651251876,3.47771468652431,0.00211641301808635,0.0220898985746644,-1.42562255546057
"gene9205",91997900,92002817,"7","HSD11B1L","protein_coding","404546",-0.47327031439065,2.60109077601351,-3.68085290487508,0.00129587987872852,0.0161515050379548,-1.426532408277
"gene15009",1816220,1828729,"13","PFDN4","protein_coding","514621",0.42107769333199,4.49546397201304,3.80241238161264,0.000964441526546932,0.0131369445085212,-1.42706951718201
"gene10311",54087908,54100229,"8","LOC113897830","lncRNA",NA,1.19093364757461,-1.64879439491455,3.42197746958484,0.00241931527185207,0.0240138919019949,-1.4326915274033
"gene13668",47787310,47847806,"11","RMND5A","protein_coding","516731",0.177011674283073,7.6965491503103,3.90895559613485,0.000743801143643812,0.0108807298854791,-1.43280792050755
"gene15086",7714377,7977240,"13","EYA2","protein_coding","615264",-1.25648028282698,1.49613096500567,-3.60953172229043,0.00154019018916212,0.0180370067823739,-1.43445792474389
"gene29204",35357174,35368150,"28","LOC113885414","protein_coding",NA,1.1338935240636,2.47775488408613,3.64244284912498,0.00142228756140557,0.0171369534576437,-1.43595279921481
"gene27748",39945376,39951496,"25","ZNF213","protein_coding","101902686",-0.37387119797112,1.37034322673886,-3.57838831637078,0.00166057992671796,0.0189915955907949,-1.43899947105001
"gene13178",1997000,2092713,"11","KCNIP3","protein_coding","513316",0.936182749796189,2.03655898467946,3.62156026052826,0.00149602452034526,0.0177125782170362,-1.43901279374963
"gene6384",55226693,55660772,"5","ANO4","protein_coding","518739",-0.900027146669203,1.67338341837344,-3.6089532982494,0.00154234600062441,0.0180467211200984,-1.43905017097286
"gene14632",27791814,27829921,"12","KL","protein_coding","784635",1.69398325897644,-1.55460644182178,3.41481744290444,0.002461173495829,0.024287670930707,-1.44089008923704
"gene23185",59108828,59120997,"19","COG1","protein_coding","515788",-0.321615059263047,4.52624658012681,-3.80783496327531,0.000951791170721846,0.0130272109312074,-1.44097507386198
"gene31747",137797231,137837044,"X","XIAP","protein_coding","281647",-0.271117626696594,7.54095937289295,-3.89926068136738,0.000761614517656098,0.0110300310618846,-1.45042152446413
"gene15184",10810665,10887650,"13","JPH2","protein_coding","614651",-0.620225457231374,1.85386034881097,-3.61834579084207,0.00150770382636447,0.0177881866837301,-1.45171464452087
"gene26478",51526661,51530746,"23","TUBB2A","protein_coding","539149",0.509577131848285,1.31517409649635,3.56473799991146,0.00171621617038929,0.0193620594872898,-1.45184098492082
"gene20066",1948559,1980650,"18","LOC113875566","protein_coding",NA,0.306819403730232,3.42773213399555,3.72954627636893,0.00115143103258742,0.0149081401502358,-1.45336505799724
"gene16848",1803965,1828452,"15","LOC113905240","protein_coding",NA,-0.939267049461402,1.33548691078136,-3.56366346674078,0.0017206726473792,0.0193866249999088,-1.45551255654185
"gene522",72240355,72270902,"1","LOC113890183","lncRNA",NA,-0.516052275760763,0.524484377745556,-3.51556120424571,0.00193223123642535,0.0208206750787124,-1.45577237477286
"gene1045",134895153,134954379,"1","RAB6B","protein_coding","526526",0.805810052891368,-0.300195349252602,3.46480490604173,0.00218308650072227,0.0225554573497546,-1.45646989255181
"gene30610",35436124,35940137,"X","CFAP47","protein_coding","613276",-0.98471925984938,3.57493821032627,-3.74582356946486,0.00110677955402205,0.0145361248529941,-1.45671748103676
"gene14390",105241013,105244552,"11","LOC113901897","protein_coding",NA,-0.848307746930808,0.595770965214724,-3.53694103625059,0.00183522546049306,0.0201899953298433,-1.45812538049617
"gene24859",10440853,10452138,"22","MON1A","protein_coding","520286",0.322847835344027,2.20215165060567,3.62952123828727,0.00146748102393477,0.0175201787089138,-1.45855770310407
"gene23110",57308176,57312786,"19","MIF4GD","protein_coding","613305",0.307553218377635,3.02724034982525,3.69106502703025,0.00126417648789773,0.0158609399620974,-1.46081028763244
"gene32062",2782,32249,"NW_020867283.1","LOC113888665","lncRNA",NA,-3.11157095007799,-0.011299205983422,-3.4662599915137,0.00217547005180408,0.0225266415041648,-1.46757278566991
"gene10402",61276098,61285025,"8","GRHPR","protein_coding","504764",-0.262035137558879,4.27619323212139,-3.77415481371925,0.00103310066171896,0.0138177213504911,-1.46851294901683
"gene7876",89420804,89549955,"6","PARM1","protein_coding","518368",0.693222012083925,4.4027760208035,3.77973474779716,0.00101917077642909,0.0136960129695008,-1.47250376125367
"gene7795",83262505,83356279,"6","CENPC","protein_coding","450214",-0.202191054704305,7.15507061298603,-3.88327338034244,0.000791916864030084,0.0113544302735172,-1.4741115469621
"gene29259",41965330,41981664,"28","LOC113885433","protein_coding",NA,2.39943449900615,1.42358000989108,3.52049682719765,0.00190940036859085,0.0206382645939238,-1.47637972843822
"gene7681",63446736,63477886,"6","GNPDA2","protein_coding","508383",-0.378790456602733,4.64205948587453,-3.78802800080714,0.000998809309605005,0.013497015714305,-1.4790673472365
"gene5943",18179460,18236983,"5","LOC113892401","protein_coding",NA,1.22846437288455,-1.90626349779649,3.39487341302697,0.00258153137090323,0.0250825775060975,-1.48221358301044
"gene11809",4045645,4127127,"10","JMY","protein_coding","528498",0.212180881319914,5.42674752552889,3.8245943351207,0.000913720776416521,0.0126486017649913,-1.48251211572366
"gene15116",8854442,8866446,"13","ACOT8","protein_coding","504360",0.38765134084043,3.65996824486673,3.72743624428989,0.00115734777781955,0.0149619739696383,-1.48517467027853
"gene10617",77194211,77209508,"8","RMI1","protein_coding","614063",0.252708877317776,4.10410026055468,3.75294146904631,0.00108779483948692,0.0143795295307953,-1.48775890658538
"gene27514",23966745,23983958,"25","ERI2","protein_coding","538719",-0.405709712747638,3.45871281894876,-3.71148491318881,0.00120305740442483,0.015377622555582,-1.48983353197666
"gene28185",28178863,28197319,"26","SFXN2","protein_coding","513450",0.241872497260252,4.85226621744494,3.79609788955865,0.000979382101947719,0.0132978672788799,-1.49242507398846
"gene10552",74236551,74301325,"8","LOC113897331","lncRNA",NA,2.10768891926811,-1.505703191879,3.39552077565529,0.00257753597996745,0.0250580683583921,-1.49296372614897
"gene8928",71415253,71458869,"7","LOC113895519","lncRNA",NA,0.65878569348814,0.07821713713635,3.46831997648676,0.00216473177073747,0.0224290996440662,-1.49627696418378
"gene3668",59086807,59174019,"3","WDR63","protein_coding","520702",1.02289295778887,0.230342500950152,3.47388155168317,0.00213599874437736,0.0221920777321449,-1.506006649017
"gene13183",2217636,2232624,"11","ASTL","protein_coding","511079",-0.772074078263384,1.50505940539411,-3.54704834648244,0.0017910441532347,0.0198747517425378,-1.50752569124394
"gene14225",99693199,99870111,"11","HMCN2","protein_coding","534512",-0.897164156411243,1.38881381549641,-3.57681617041046,0.00166689637982544,0.0190328242348794,-1.50804855651815
"gene3760",74318019,74549335,"3","PTGER3","protein_coding","282330",-0.446213656500601,5.63014792337432,-3.82255201647105,0.000918278305525716,0.0126807376720041,-1.51091881581515
"gene2008",104159436,104276255,"2","MARCH4","protein_coding","527624",-1.13355790491064,-1.02673665264431,-3.42278495699561,0.00241463847804349,0.0239954698755572,-1.51107885624795
"gene28699",27004043,28156497,"27","NRG1","protein_coding","281361",-1.30060312830308,7.49730314169993,-3.87200296813981,0.000813993233661574,0.0115693123511148,-1.51414023928603
"gene20437",9217749,9243431,"18","MYBPC2","protein_coding","112442206",-1.10202824798651,-0.805565512663195,-3.41941721629492,0.00243420228357909,0.0240913807158412,-1.51635998382845
"gene15883",57535395,57570183,"13","ENKUR","protein_coding","516469",-0.516290804554449,2.39199690128376,-3.62922389173412,0.00146853744664714,0.0175204961990237,-1.52009239908758
"gene19681",26031468,26065182,"17","PIWIL1","protein_coding","537833",-1.45746154543561,0.517173961935984,-3.47823868965936,0.00211374927141734,0.0220879070369469,-1.52103015511863
"gene4384",120134709,120169696,"3","PASK","protein_coding","112441466",-0.573700261174547,4.50436949732238,-3.77459939010947,0.00103198395200236,0.013814827678836,-1.52759541361265
"gene16220",6907759,6911505,"14","LOC113903933","lncRNA",NA,-1.33732893717582,-1.91064377894552,-3.37792106995469,0.00268833546147005,0.0256817914882973,-1.53013705871498
"gene19189",443594,447565,"17","MRPL40","protein_coding","101907103",-0.599127047563239,1.06295774812523,-3.50957772520388,0.00196026809793256,0.0210145186831296,-1.54166993822696
"gene3814",82181894,82288676,"3","ITGB3BP","protein_coding","614469",-0.161442241206927,6.01615436140684,-3.8242109101477,0.000914574698664834,0.0126501295515324,-1.5440206521663
"gene18108",68352090,68354839,"15","FUT4","protein_coding","282854",0.620794161237221,4.09683201974841,3.71879835111551,0.00118188346071322,0.0151784450524314,-1.54402077428159
"gene4771",21017812,21101953,"4","LOC113891181","protein_coding",NA,-0.348729276491548,5.06485367374555,-3.7846211796501,0.00100712460207573,0.0135770292037357,-1.54787385749691
"gene7075",93660053,93671989,"5","AMHR2","protein_coding","514963",0.39613772450115,3.15799068828381,3.67301542628082,0.00132074106938662,0.0163893273621259,-1.5480809068111
"gene18916",59218223,59228019,"16","LOC113906798","lncRNA",NA,-1.18853427839632,-1.78994084201307,-3.37360667876668,0.00271619796994736,0.025845028208069,-1.54906060593295
"gene5458",109264201,109295132,"4","SAMD9","protein_coding","514205",-0.474876391269772,6.66153154400699,-3.84305366483193,0.000873529536991697,0.0122637077831775,-1.55072840590565
"gene5824",13185673,13215721,"5","TULP3","protein_coding","516380",-0.257206274924954,3.87166624997399,-3.7215501016061,0.00117401204450648,0.0150971027310572,-1.55215669822485
"gene28645",19974749,20042373,"27","ZDHHC2","protein_coding","536310",0.750348129747661,5.31877697543208,3.78508919219185,0.00100597824936128,0.0135723298623184,-1.55249709065812
"gene20557",10897200,10906226,"18","LOC113876267","protein_coding",NA,1.12228659933331,-0.717500831912269,3.38933362298167,0.00261596987328733,0.0252249473549587,-1.5535886868639
"gene30041",25424472,25445272,"29","CSRP3","protein_coding","540407",-2.4969097180514,-0.95884439029532,-3.38730844133435,0.00262867111176154,0.0252807131850758,-1.55410380184895
"gene7670",61141539,61174516,"6","BEND4","protein_coding","614525",-3.11749087381137,-3.25071726124315,-3.35875622595295,0.00281427193925276,0.0265132860591209,-1.55433819802744
"gene13017",82420073,82447005,"10","VIPAS39","protein_coding","508872",0.189077544954413,4.32335034434351,3.74153949829304,0.00111836313001062,0.0146022347896168,-1.55663075805058
"gene1772",70986224,70991458,"2","LOC113905291","lncRNA",NA,-0.657330515208418,0.677112715635655,-3.50133880167697,0.0019995264347226,0.0212878243015867,-1.55717267539008
"gene27071",4465089,4466000,"25","LOC113883641","lncRNA",NA,0.806244196255957,-0.72869904995887,3.39366585643056,0.00258900032260706,0.0250922582669199,-1.5587474154692
"gene19998",240757,242971,"18","LOC113875899","lncRNA",NA,1.18874062266782,-0.108089728794049,3.43330804076069,0.00235449263691703,0.0237163903089813,-1.56118233735604
"gene10823",100593278,100600119,"8","LOC113897509","protein_coding",NA,1.56092138389165,-0.380699739600704,3.3804307428756,0.00267225632865916,0.025584185098187,-1.56354665462028
"gene16289",16861049,16884481,"14","ZHX1","protein_coding","782847",-0.285648144903361,5.96037265961931,-3.80994440301419,0.000946914475701965,0.0129813505037208,-1.56669564249451
"gene714",93810038,94064128,"1","SPATA16","protein_coding","538046",1.2281829587856,0.928824140275097,3.48136069510227,0.00209794657127798,0.0220051572238917,-1.56841723206312
"gene14375",105092043,105094098,"11","C8G","protein_coding","517356",-0.691684471326623,4.93558344885391,-3.75788257010856,0.00107480535459691,0.0142745226368128,-1.57426178797103
"gene22811",46098391,46134562,"19","ARHGAP27","protein_coding","789296",-0.575882104438773,3.6871303340209,-3.69943782515435,0.00123875427259244,0.0156574490636072,-1.57910369556593
"gene30940",58655087,58793970,"X","JADE3","protein_coding","506664",0.292103427067239,5.96371135355491,3.80477407967956,0.000958911621077621,0.0130825688928577,-1.58094735581281
"gene21070",25537449,25549744,"18","C18H19orf12","protein_coding","533209",-0.388544385221004,2.51002428530816,-3.60367175826111,0.00156216817210407,0.0182160158409914,-1.58198724249208
"gene203",38046050,38121346,"1","ARL13B","protein_coding","512781",0.244680127390823,6.06737369856156,3.8052444164701,0.000957814076497794,0.0130780825709928,-1.58555298353608
"gene12425",30740242,30770645,"10","NUSAP1","protein_coding","616028",-0.319048079710326,5.01734585318399,-3.76819707087086,0.00104818124416323,0.0139974156255486,-1.58634677504436
"gene2407",127956552,128004680,"2","NCMAP","protein_coding","614724",-0.604078779712285,3.71371251152165,-3.70596332465029,0.00121929085817424,0.015515179783185,-1.58657236598243
"gene20938",19205151,19210215,"18","SYNE4","protein_coding","509061",-0.908530217111281,-1.04899422033631,-3.37600636801428,0.00270066611157186,0.0257691713719417,-1.58799117960334
"gene3592",51380832,51474500,"3","KIAA1107","protein_coding",NA,-0.27219582420048,5.36426132617096,-3.78183036802597,0.00101398726507238,0.0136371267515228,-1.58853004208531
"gene26444",48935576,48959042,"23","RIOK1","protein_coding","516289",0.342035628689493,5.00648115333111,3.76031788275028,0.00106845968198477,0.0142235560012573,-1.59305185157129
"gene13271",9097125,9139929,"11","GPR45","protein_coding","510657",0.44251936507574,1.34611134948766,3.50760975643449,0.00196957623654806,0.0210877284533619,-1.59327212840828
"gene3741",69296544,69729198,"3","SLC44A5","protein_coding","530146",1.0440825168526,1.83800588693255,3.52591694816665,0.00188463286749075,0.0204746225891572,-1.59413451244759
"gene31888",66898,68827,"NW_020867076.1","LOC113888477","lncRNA",NA,-0.902264272699407,3.45798320559682,-3.66268546370981,0.00135422716169914,0.0166593387928579,-1.595845809852
"gene14730",35639749,35647372,"12","LOC113902099","protein_coding",NA,0.837257340983125,-1.43919263760057,3.35872310539736,0.00281449448202976,0.0265132860591209,-1.59848322466016
"gene9196",91589974,91700926,"7","PTPRS","protein_coding","537480",-0.496012248743241,5.05732824253881,-3.76731527029449,0.00105043169434282,0.0140164662085133,-1.60144382919066
"gene10201",38605776,38623243,"8","MLANA","protein_coding","616945",0.800640831908263,3.11323860258063,3.6212547067717,0.00149713086910587,0.0177125782170362,-1.60452070566829
"gene11087",24198681,24293082,"9","RSPO3","protein_coding","534650",0.412667800498554,5.15200226215612,3.75725253295544,0.00107645308363638,0.0142824272199463,-1.60617942950929
"gene6720",71269359,71371779,"5","TBC1D30","protein_coding","541051",1.37444173974521,6.050866853941,3.77688915084824,0.00102625126343696,0.0137585600826265,-1.60734588561894
"gene29028",17221152,17285283,"28","TMEM26","protein_coding","100125281",-0.593499874219696,3.325560792831,-3.65609883909304,0.00137601351373782,0.0168502271950857,-1.60902552744105
"gene11273",47985069,48720939,"9","GRIK2","protein_coding","615226",-1.892125923429,3.50215883871997,-3.65559579207644,0.00137769153167367,0.0168502271950857,-1.60973587353128
"gene14592",22552114,22779623,"12","LHFPL6","protein_coding","532944",0.37252446936019,7.36066764667559,3.82785562197204,0.000906489388006656,0.0125794913739562,-1.6136949588757
"gene32639",463,9114,"NW_020867895.1","LOC113889286","lncRNA",NA,-1.41904559797532,-1.88556470407973,-3.33300852227668,0.00299255106231588,0.0275350304073445,-1.61423406776261
"gene21424",51235034,51243510,"18","SPATA33","protein_coding","100848931",0.418878226761039,0.892052433677354,3.46081596845269,0.00220410006899099,0.0226958721236792,-1.61690421268543
"gene29180",31141628,32301531,"28","LRMDA","protein_coding","615835",0.419860706222636,10.2639581116282,3.83860521384659,0.000883052199834554,0.0123638658076992,-1.61915734609336
"gene32270",71396,93329,"NW_020867579.1","LOC113888885","protein_coding",NA,-1.55345175492118,-0.0714954047167418,-3.3869617488119,0.002630851470151,0.0252873876054683,-1.62543596128747
"gene13564",38167293,38237003,"11","EFEMP1","protein_coding","511566",0.432726815613321,3.72618855458949,3.6716245638268,0.00132520181293295,0.0164326956584754,-1.62713810566912
"gene7937",95451923,95577730,"6","PRKG2","protein_coding","533330",0.744746200824868,1.72044182931869,3.51552588435375,0.00193239557686985,0.0208206750787124,-1.6278988737061
"gene1908",90974523,91048431,"2","FAM117B","protein_coding","614932",0.267090180000535,5.22203111801636,3.75180379653919,0.00109080749680301,0.014397135720023,-1.63076810672798
"gene1343",4768525,4818019,"2","IWS1","protein_coding","538614",-0.180648026382157,6.9785886230005,-3.81375452619073,0.00093816856831611,0.012903041109751,-1.63109499312274
"gene20696",13773051,13788942,"18","ZNF283","protein_coding","517970",0.378567971683188,3.44099249651509,3.64981968903209,0.00139710381400224,0.0169603755743849,-1.63358778918069
"gene5709",9252484,9282926,"5","SYNGR1","protein_coding","534995",-0.79807539816388,3.29717711456373,-3.64991841724519,0.00139676975909932,0.0169603755743849,-1.63451111915855
"gene30194",49742057,49883787,"29","DEUP1","protein_coding","537776",-0.519097753727206,1.65306163600323,-3.49985994113883,0.002006654241211,0.0213236780797769,-1.63995976654462
"gene15953",65752457,65762376,"13","LOC113903649","lncRNA",NA,-0.931018556332313,0.780430994054146,-3.43753913134026,0.00233072419443081,0.0235606718478024,-1.64242004079481
"gene9047",84760872,84854771,"7","SLC12A2","protein_coding","286845",-0.380981768062834,5.2667995146456,-3.74740912611262,0.00110252249126983,0.0145067402505596,-1.64893530101539
"gene25563",16087206,16112432,"23","NFYA","protein_coding","539584",0.241065212435694,5.20743852827897,3.74417881956928,0.00111121268061974,0.0145622143337415,-1.64995780221067
"gene12012",15450360,15469678,"10","C10H14orf93","protein_coding","506904",-0.266406642099192,4.29551566339453,-3.70214693658651,0.00123063699699836,0.0156012125409337,-1.64996861766365
"gene5412",104436872,104484679,"4","C1GALT1","protein_coding","539417",-0.312202280138432,6.09175712395802,-3.77831722821653,0.00102269183445137,0.0137324831724713,-1.65451434930851
"gene1506",23087809,23088258,"2","LOC113880822","protein_coding",NA,0.563873777289193,0.664978731798117,3.43345576794585,0.00235365879297208,0.0237163903089813,-1.65604021470757
"gene14706",33779205,34012288,"12","SPATA13","protein_coding","785769",-0.269388996197883,6.87317045800034,-3.80264277864794,0.000963900668801005,0.0131369445085212,-1.65652318195616
"gene28046",11308228,11456414,"26","PLPP4","protein_coding","529067",0.770677120512432,0.417719254340587,3.4006352975297,0.00254618165380323,0.0248826730252765,-1.65682017854467
"gene5594",4420055,4463416,"5","KIAA0930","protein_coding","100138505",-0.727186784144846,4.20095860703937,-3.6974814653804,0.00124464886884647,0.0156978447780352,-1.66032778128343
"gene3703",65821420,65962781,"3","ADGRL4","protein_coding","535066",0.357309979818807,6.87139103480463,3.79431910198745,0.000983631973690352,0.0133342874648557,-1.66475901851765
"gene10332",59040461,59049439,"8","DNAJB5","protein_coding","540083",0.454761049015843,0.642675353474435,3.41962014800543,0.00243301904644915,0.0240913807158412,-1.67025323157074
"gene19541",16640186,16653494,"17","HSPB8","protein_coding","539524",1.00773561449439,3.06330727758357,3.59008703153124,0.00161431007217254,0.0186577834632278,-1.67370976142965
"gene17263",28190065,28220843,"15","GVQW3","protein_coding","104974273",-0.260441623101864,3.8286192902882,-3.6640363627241,0.00134980097651355,0.0166406985604529,-1.67377093658409
"gene18900",56994351,57312297,"16","PAPPA2","protein_coding","538320",-0.684665713500947,-0.302547394568891,-3.38063379997494,0.00267095947876012,0.025584185098187,-1.67377631704663
"gene16759",81005163,81021782,"14","LOC113904470","lncRNA",NA,1.47990854670843,-0.0779558356726688,3.35669496897334,0.00282815461197219,0.0266124969101122,-1.6738644651302
"gene14386",105214714,105224140,"11","UAP1L1","protein_coding","100299558",0.445332928675535,2.65866658380149,3.56868212989114,0.00169995532293978,0.0192424084558713,-1.67654147971106
"gene13522",30696478,30758987,"11","LHCGR","protein_coding","281900",1.01827697835589,-1.76547839981891,3.30726210399237,0.00318179839233337,0.0286605137451575,-1.67798685914829
"gene30842",55486390,55748615,"X","SHROOM4","protein_coding","519045",0.257932541421663,5.6620125835243,3.7498750485242,0.00109593381298187,0.0144535829149306,-1.68377360545351
"gene32597",43088,43280,"NW_020867865.1","LOC113889238","snRNA",NA,1.21764385300867,0.633528988793895,3.42139492183536,0.00242269475624427,0.0240334145119439,-1.68712467136733
"gene10936",111095718,111102449,"8","ADI1","protein_coding","615764",0.388715880431011,5.62060493371625,3.73819965571203,0.00112747651884317,0.0146986651456542,-1.69247814723107
"gene29389",1619218,1625787,"29","MRPL23","protein_coding","508825",0.632126454413156,4.59980219970108,3.68363449447344,0.00128716769424866,0.0160664592679768,-1.69573948030289
"gene22424",37101040,37120554,"19","ANKRD40","protein_coding","522429",0.235855375811562,4.60022919328635,3.69151547651298,0.00126279580684438,0.0158553100087406,-1.6999576567529
"gene8174",3171282,3695195,"7","FBXL17","protein_coding","523504",-0.216547037384585,9.23587501334707,-3.80712511103393,0.00095343781296272,0.0130287851501484,-1.70110315718162
"gene27273",9929297,9941720,"25","LOC113883783","lncRNA",NA,0.914317360486621,-0.757376336579367,3.33443638880203,0.00298238266598175,0.0274920918722789,-1.7023960184967
"gene13946",78150983,78156300,"11","LOC113901536","lncRNA",NA,0.487622416776509,2.53830005890471,3.54934971225162,0.00178113111306024,0.0198054794944405,-1.70248280199664
"gene30220",50983946,50985962,"29","LOC113886173","protein_coding",NA,0.51957181983525,1.2027079225909,3.43714139520991,0.00233294848206918,0.0235691523310231,-1.70501302143085
"gene8097",114999256,115014605,"6","MSANTD1","protein_coding","614978",-0.491598633944549,2.06789226408774,-3.53397263876814,0.00184840278855342,0.0202752267193162,-1.70521655960996
"gene29333",228213,229958,"29","LOC113886114","protein_coding",NA,-1.53043218986268,-1.92999642405039,-3.28484486141119,0.00335601588571343,0.0297374470123138,-1.70598889023856
"gene28210",28908764,28927589,"26","KCNIP2","protein_coding","540895",0.460700116945885,3.75438888815774,3.64781389116604,0.00140390763938938,0.0169931736425392,-1.7085832213038
"gene24550",68506411,68529356,"21","ASPG","protein_coding","505486",-2.54267434750901,0.428755667099527,-3.40518449128867,0.00251860608730847,0.0247110988254781,-1.70879961374009
"gene770",100950541,101029086,"1","BCHE","protein_coding","534616",0.688876256178198,1.37164073095625,3.45519176245569,0.00223406461761491,0.0229193349770903,-1.7092812404868
"gene2459",130456007,130463439,"2","LOC113900484","protein_coding",NA,-0.949918125684076,0.413360672102104,-3.39372916469256,0.00258860822654771,0.0250922582669199,-1.71240459193445
"gene22750",44367703,44367893,"19","LOC113878698","snRNA",NA,1.44352291552117,-2.10221531282019,3.27845598300217,0.00340734260516814,0.0301138284372601,-1.71470962503704
"gene4506",6999478,7026015,"4","GIMAP8","protein_coding","531516",2.55613217162172,4.40794705251872,3.65820718647931,0.00136900253510312,0.0167845841890001,-1.71515299730602
