"","Start","End","chr","Symbol","genetype","EntrezID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"gene25670",20961961,20973448,"23","TDRD6","protein_coding","512705",0.416586945535288,1.47094681051098,3.50123242082525,0.00207330058779628,0.0201972784220593,-1.70083243685265
"gene23118",57410268,57426945,"19","ARMC7","protein_coding","613424",0.216343686633605,3.2264079122749,3.65562414377027,0.00143447323751625,0.0158795319184633,-1.70105184830131
"gene17921",54260996,54271671,"15","LOC113905049","protein_coding",NA,0.760759332114841,-0.792083739674954,3.34487492390026,0.00300279590662669,0.0259606215435829,-1.70356071186172
"gene10490",69130622,69148063,"8","FAM160B2","protein_coding","507256",-0.235735065752532,3.73681370953521,-3.69041377562993,0.00131983177660558,0.0149420569977334,-1.70710731310548
"gene14122",95689951,95915577,"11","PBX3","protein_coding","539222",0.339972433279747,7.66728298474826,3.79652418705818,0.00102316951396694,0.0125612721655194,-1.70905031776824
"gene22966",52191542,52198929,"19","SLC25A10","protein_coding","100848134",-0.36489077270242,2.05826994839978,-3.54931232113759,0.00184906704800015,0.0187192451888871,-1.71187944949755
"gene5450",108528246,108537121,"4","GNGT1","protein_coding","281796",-0.984535494204059,-1.2424159599522,-3.3319893037807,0.0030954413278375,0.0264841271210066,-1.71496384131078
"gene2283",124062717,124067213,"2","TMEM200B","protein_coding","100848266",0.297249144597525,2.21433862726334,3.55920523710201,0.00180597486050669,0.0184646907942861,-1.71500404643451
"gene12724",59348319,59425428,"10","FERMT2","protein_coding","616981",-0.247185320628569,7.8730740204828,-3.79191983416375,0.00103455182625287,0.0126521230400806,-1.71656219622954
"gene17220",21133370,21146786,"15","RCN1","protein_coding","281445",0.267155497334238,6.85364970034246,3.79294424862576,0.00103200860886272,0.0126398018679235,-1.72012987027416
"gene7459",22280117,22408541,"6","MANBA","protein_coding","281909",0.512794416991257,6.01798180956989,3.78309686513614,0.00105671400108411,0.0127901243910629,-1.72089915388974
"gene22419",36982084,36988645,"19","WFIKKN2","protein_coding","531979",0.580929982905144,3.0361017634488,3.6348116580608,0.00150769142168899,0.0163732725597386,-1.72196615086986
"gene24910",11848261,11850670,"22","RPL29","protein_coding","507270",0.4399696614353,6.3684202174223,3.78774857400932,0.00104497160047441,0.0127228383989714,-1.72266713263009
"gene10342",59487687,59549590,"8","RUSC2","protein_coding","507809",-0.17234372317027,6.37050106659045,-3.78847347323345,0.00104315338424777,0.0127140315455828,-1.72445597050392
"gene21358",46680604,46714873,"18","NOD2","protein_coding","444867",0.45376133187946,2.12355325387735,3.5467065854576,0.00186058434841113,0.0187780986874284,-1.72460773556974
"gene21784",14482479,14489512,"19","LOC113878088","lncRNA",NA,-0.649655605663047,0.54152856401859,-3.41510619850454,0.0025434958652456,0.0231710224517121,-1.72525692480001
"gene18710",46284352,46289289,"16","TNFRSF25","protein_coding","783432",-0.53394038249145,2.04672691670002,-3.5474749858213,0.00185718072706023,0.0187667599436086,-1.72714242521097
"gene19926",66226647,66534543,"17","FAM160A1","protein_coding","528939",0.414504245534553,7.97686946693258,3.78725363002182,0.0010462148359672,0.0127268673565941,-1.72740476789739
"gene20064",1912903,1918523,"18","ZNF835","protein_coding","101908474",-0.296785457478804,2.0062108978471,-3.53843588152407,0.0018976094632922,0.0189936843273702,-1.73025884695739
"gene2914",15313543,15322848,"3","FDPS","protein_coding","281156",0.309567930525822,3.99790804222841,3.69573287888046,0.00130311934311794,0.0148160955276657,-1.73987636603897
"gene31577",122610499,122780773,"X","ATP11C","protein_coding","529689",-0.176084984699468,5.31181178785515,-3.75660514783334,0.00112611803046965,0.0132497118848369,-1.74390147527523
"gene192",35617347,35760274,"1","HTR1F","protein_coding","407196",0.892209516298698,3.68553720404856,3.66531308456855,0.00140159402416074,0.015588945426831,-1.74585973356678
"gene948",125558692,125658154,"1","PCOLCE2","protein_coding","513618",0.668571777345869,2.21223943257952,3.54309488167229,0.0018766646132771,0.0188825037892141,-1.74679753222299
"gene7303",2180101,2210968,"6","TMA16","protein_coding","506277",0.386227734605762,5.76860470522037,3.76622783336781,0.00110040194712698,0.0131353998924273,-1.74781260014135
"gene19564",18276803,18310053,"17","HVCN1","protein_coding","616570",0.210628013742943,3.26993636210991,3.64041776300183,0.001487614510316,0.0162592482448588,-1.74896225913401
"gene31418",108137922,108145492,"X","RENBP","protein_coding","516214",0.431065749816664,0.657146139877297,3.40997650252455,0.0025745782382347,0.0233370773015316,-1.74908240362894
"gene13114",100354434,100455245,"10","TTC8","protein_coding","615652",-0.215848996152982,5.26620806066115,-3.75200619156554,0.00113861738969085,0.0133342321272916,-1.7511636876915
"gene26552",2604266,2612217,"24","LOC113882954","lncRNA",NA,-0.206406564035781,5.24339042757501,-3.74981678011633,0.00114461599947989,0.0133627829556301,-1.75232067346822
"gene29013",14897878,15184482,"28","FAM13C","protein_coding","540918",0.330532933039106,6.20725544429382,3.77385411957059,0.00108043426558722,0.0129682159299526,-1.75268332743542
"gene1186",145072252,145091611,"1","COL6A1","protein_coding","511422",0.439450553918733,7.61394265314658,3.77679830901243,0.00107282180576214,0.0129045273650534,-1.75642587271457
"gene295",49966090,50047862,"1","LOC113906755","lncRNA",NA,-0.385100146612623,0.985418145752899,-3.44642051504583,0.00236156136830117,0.0219873652056593,-1.75718276024873
"gene19679",25858797,25861754,"17","FZD10","protein_coding","515323",-0.650205295046375,1.66456493114403,-3.50214641043372,0.00206879894649189,0.0201919535307407,-1.75776957659056
"gene27168",6663177,6664307,"25","POP7","protein_coding","617906",0.273007642867827,3.07676732292425,3.61832052543752,0.00156831033930898,0.016781519466822,-1.75944673811471
"gene29229",39131017,39145080,"28","GHITM","protein_coding","404143",-0.160484578337414,5.63914299907519,-3.75888133430189,0.00111998192279018,0.0132497118848369,-1.76020578076492
"gene13847",71750362,71781379,"11","ZNF512","protein_coding","533884",-0.179054754789576,6.15578432018821,-3.76975488112616,0.00109112223389998,0.0130541271719319,-1.76188935685687
"gene27956",1120160,1135576,"26","DPYSL4","protein_coding","511863",-3.23417998520926,0.602337129883591,-3.37673647812808,0.00278517987882001,0.0246886623507034,-1.76202498577805
"gene17686",37295950,37297798,"15","CAVIN3","protein_coding","510203",0.423194324409352,2.34958219220298,3.54442223539398,0.00187073907855688,0.0188532408249726,-1.76290247818693
"gene26392",43584621,43601664,"23","LOC113881862","lncRNA",NA,0.517051996821998,0.316412812213632,3.37465088731473,0.00279894076271991,0.0247307374638392,-1.76333572838901
"gene8752",67280050,67287648,"7","WDR18","protein_coding","533356",-0.226791713018248,3.29463692614526,-3.63347580298712,0.00151251470220778,0.0163732725597386,-1.76396341539561
"gene1046",134958638,135044784,"1","LOC113895043","protein_coding",NA,0.248094960229754,4.85934963157323,3.7258462592996,0.00121236842397608,0.013955801837112,-1.76426144540845
"gene12525",39162379,39228701,"10","OAZ2","protein_coding","524677",-0.204003538081819,5.29762328029899,-3.74484548998773,0.00115835267874371,0.0134658498903957,-1.7661752657225
"gene19445",10053071,10055404,"17","TRIAP1","protein_coding","525164",-0.308865647438988,2.61103234460576,-3.57525412195123,0.00173815837091857,0.0179497019722024,-1.76953537193008
"gene23472",28125488,28322573,"20","PARP8","protein_coding","511595",-0.299592297690447,8.92393857672041,-3.76094018658002,0.00111446017357104,0.0132497118848369,-1.76955322232683
"gene22412",36668859,36680149,"19","LOC113877414","protein_coding",NA,-0.302115228618882,2.7610239360541,-3.59078934624205,0.00167489972190982,0.0174939875141863,-1.76977572549704
"gene7055",93313758,93339508,"5","EIF4B","protein_coding","505850",0.161332175667313,6.473333893268,3.76971973386895,0.00109121432407377,0.0130541271719319,-1.76990565410208
"gene18646",41855914,41879375,"16","EXOSC10","protein_coding","535340",0.215662392241867,4.757340405964,3.72035376245545,0.00122844225243331,0.0141144347921099,-1.77013589030438
"gene2740",9496050,9532333,"3","LOC113882669","protein_coding",NA,-0.43357253290353,4.13027068260482,-3.6959959368677,0.00130229826493329,0.0148160955276657,-1.77078034666514
"gene8496",51796826,51987593,"7","JAKMIP2","protein_coding","527239",0.762688109201138,2.75938747225952,3.58533239075592,0.00169685785736637,0.0176640586899273,-1.7767687956083
"gene26762",38988822,38996284,"24","ZBTB14","protein_coding","101904037",0.237290253541561,2.37341069695126,3.54834608404362,0.00185332960353447,0.0187470017908332,-1.78437143305497
"gene18440",23568389,23611638,"16","MARC2","protein_coding","615506",-0.325776314520859,4.02556469474338,-3.67784030590958,0.001360182436267,0.015238225863241,-1.78517266853324
"gene19098",75446636,75660969,"16","CRB1","protein_coding","520406",1.02695275805981,1.37926871715724,3.44212687737701,0.00238573217484747,0.0221497672476956,-1.78556803371583
"gene11703",97117221,98529686,"9","AGPAT4","protein_coding","507456",-0.325469509562359,8.18423917766444,-3.76019702166258,0.00111645019790672,0.0132497118848369,-1.78639017352788
"gene6664",64346323,64350540,"5","DDIT3","protein_coding","777788",0.284433966425383,3.08857382244488,3.60426202721461,0.00162187718603087,0.0171060180462182,-1.79112993434321
"gene9082",88930916,88939119,"7","IL4","protein_coding","280824",0.503019152194974,0.49131257379657,3.3806531896142,0.0027595154802272,0.0245139688721101,-1.79137928519106
"gene2268",122164420,122290373,"2","PUM1","protein_coding","535450",-0.16223860782395,8.75953488662964,-3.75265409687775,0.00113684820554782,0.0133288164611985,-1.79413047144251
"gene3926",93779524,93799852,"3","LOC113889874","protein_coding",NA,-0.509495219920978,2.33039736720506,-3.54932998904173,0.00184898919576191,0.0187192451888871,-1.79512920556719
"gene4989",44739428,44962081,"4","TNS3","protein_coding","516555",0.220609625491706,6.36882393589329,3.75637894628834,0.00112672963315064,0.0132497118848369,-1.79857026729194
"gene8250",19860547,19878249,"7","LOC113895007","lncRNA",NA,-0.834693039078784,-1.13077366091603,-3.29620738588836,0.00336756306273473,0.0279402497861272,-1.80123424949107
"gene31462",109383108,109408350,"X","VBP1","protein_coding","508727",-0.214418327879624,4.95860705251074,-3.71876822423738,0.0012331213554795,0.0141452338902774,-1.80250375678977
"gene31889",28633,37799,"NW_020867078.1","LOC113888482","protein_coding",NA,-1.97948512103886,-1.47459638431834,-3.26597765338163,0.00361549908608159,0.0293320504958053,-1.8050917349661
"gene5122",59246956,59836739,"4","ELMO1","protein_coding","509821",0.238621129647557,8.50467259569142,3.75072133112025,0.00114213390909679,0.0133527459358255,-1.80513278124966
"gene5670",7573549,7630176,"5","ZC3H7B","protein_coding","534109",-0.188831731600754,5.49412669464129,-3.73369888740251,0.00118974781223236,0.0137531170907001,-1.80861615452405
"gene24873",10760997,10764123,"22","HYAL1","protein_coding","515397",-0.338976546847231,2.92446417228593,-3.58514396510291,0.0016976210951622,0.0176640586899273,-1.80957511510848
"gene29553",7255186,7267745,"29","AP5B1","protein_coding","509087",0.372054847758547,0.982205676529116,3.40544855188225,0.00260232286612307,0.0234722392872613,-1.81023375995516
"gene2841",12733154,12822825,"3","LOC113884642","protein_coding",NA,0.615477518870813,0.0850442032023779,3.34433185527601,0.00300664529446267,0.0259798263738844,-1.81194812453908
"gene29407",2464560,2485706,"29","SLC22A18","protein_coding","504885",-0.602877526997384,0.451014232017069,-3.37469382358348,0.00279865679770021,0.0247307374638392,-1.81304911009977
"gene18454",25641122,25862851,"16","DISP1","protein_coding","534637",-0.158334805683515,8.31470855448704,-3.74820742789696,0.00114904525155135,0.0133895045681196,-1.81311016263491
"gene16225",7802097,7890653,"14","ST3GAL1","protein_coding","282351",-0.203534320297072,5.11117375652046,-3.71698466743492,0.00123840586686941,0.0141860814019049,-1.81434639517301
"gene9061",87447673,87566711,"7","CDC42SE2","protein_coding","789618",-0.200401309410209,6.76072691879458,-3.75189173087401,0.00113893022118778,0.0133342321272916,-1.81671504132645
"gene5777",11007981,11124967,"5","LOC113892267","protein_coding",NA,-0.31081923290822,6.6572258630347,-3.75082979758115,0.00114183663421014,0.0133527459358255,-1.81775700211593
"gene6138",30692696,31058277,"5","PDE3A","protein_coding","536636",0.286625895195028,8.69812334748421,3.7426150321272,0.00116456870078676,0.0135180318044031,-1.81962171440526
"gene29499",6405077,6446589,"29","SPTBN2","protein_coding","100336865",-0.425334408448008,1.55970390820953,-3.4643267993271,0.00226331844515047,0.0215355404194346,-1.82277380006945
"gene19726",29203730,29266963,"17","GUCY1B1","protein_coding","282433",0.201920723939396,5.64003206435857,3.73019691601288,0.00119978377239024,0.0138399724438092,-1.82316297964626
"gene26669",28831573,29080478,"24","CDH2","protein_coding","281062",-0.530418938679758,4.43328237101407,-3.68782691122902,0.00132803586480433,0.0150039796640659,-1.82769776434034
"gene2990",16803891,16819397,"3","S100A2","protein_coding","509860",1.17765855730508,1.89438123414644,3.45891120751874,0.0022926010015817,0.0216882393942624,-1.83308531125816
"gene8132",116675885,116679552,"6","SPON2","protein_coding","513844",0.423671557877468,4.07134660801689,3.65306429374797,0.00144328624815978,0.0159533490160885,-1.83401777351534
"gene8467",50036148,50048448,"7","PCYOX1L","protein_coding","514598",-0.319268836309548,2.22480736634883,-3.51735365328636,0.00199529116072855,0.019702752127626,-1.83492979768793
"gene12541",39799896,39940243,"10","DAPK2","protein_coding","529131",-0.403818134102887,4.64405526658296,-3.68973502691617,0.00132197953717616,0.0149560860216198,-1.8378217672988
"gene8088",114208238,114231573,"6","CPZ","protein_coding","537837",0.720519687157347,1.74255009752291,3.44971817251077,0.00234316032602491,0.0219526250009653,-1.84321632192095
"gene19437",9882808,9908007,"17","CABP1","protein_coding","281653",-0.42040809341008,0.0600521298382062,-3.33438320729752,0.0030780212738153,0.0263981581715887,-1.84784293795925
"gene5658",7253926,7309779,"5","MEI1","protein_coding","516011",0.694085156968275,1.15599334639323,3.40034401503006,0.00263395107607154,0.0236409316593313,-1.84931931721202
"gene28352",36900924,37090839,"26","EXOC6","protein_coding","507518",-0.335844210480942,7.63392798807866,-3.73667508416118,0.00118128383296983,0.0136744818386191,-1.84986793219905
"gene18987",65067207,65099665,"16","LOC113906863","lncRNA",NA,-0.283006906652052,2.98336142649036,-3.57541776194082,0.00173747994899208,0.0179497019722024,-1.85090717172751
"gene30962",60923819,61141557,"X","AR","protein_coding","280675",0.562001847757725,4.05403544370959,3.64348851825954,0.00147672922249231,0.0161840477572876,-1.8553343966823
"gene1972",97740291,97765525,"2","RPE","protein_coding","533764",-0.236070348859967,3.94978024703727,-3.64428579621508,0.00147391586813109,0.0161747527368706,-1.85794792592083
"gene1639",38329816,38461081,"2","ACVR1","protein_coding","338068",0.18156786005979,7.02373289672719,3.73456744238696,0.00118727156545582,0.013734137202367,-1.85863036046042
"gene29628",8633944,8652522,"29","FERMT3","protein_coding","525159",0.479126209127525,1.18726242468294,3.40628751736919,0.00259716020635187,0.0234385165333104,-1.86083906132604
"gene5819",13123668,13133045,"5","ITFG2","protein_coding","282275",-0.259141611801456,3.00729496188468,-3.5729057205354,0.00174792315632559,0.0180124940965462,-1.8610061980121
"gene10515",70257684,70330652,"8","LOC113897298","protein_coding",NA,1.14747360080572,4.01457503788706,3.63385935552753,0.00151112828205507,0.0163732725597386,-1.86105152106731
"gene8603",59913237,59920164,"7","LOC113895290","lncRNA",NA,-0.354902640944509,1.69066087239769,-3.45101216216617,0.00233597823768355,0.0219227695384885,-1.86282949476359
"gene19037",69970479,70010971,"16","SPATA45","protein_coding","767954",0.231476649023374,4.81524360036924,3.68498802868351,0.00133709711792622,0.015059458998966,-1.8629745247255
"gene19328",3602783,3631584,"17","TBC1D10A","protein_coding","511933",0.269578053085823,2.76418556318833,3.54344095795886,0.0018751178950426,0.0188784805322913,-1.86559328714581
"gene5154",67199134,67297590,"4","TFEC","protein_coding","539016",0.306994664041246,3.06631510312276,3.56954330458799,0.00176199822479296,0.0181050267030692,-1.87011338613102
"gene2257",121744380,121759696,"2","LOC113877535","lncRNA",NA,0.730906526682627,-1.38824481307969,3.23589957858881,0.0038797767654938,0.0307190982860959,-1.87547817937902
"gene13947",78156133,78163094,"11","TTC32","protein_coding","525750",-0.308698176812264,1.88132246289199,-3.47042697425629,0.00223077300826253,0.0213368707083146,-1.87574463424861
"gene2125",115047037,115202920,"2","COL4A4","protein_coding","407107",0.612921642818121,3.43320824762042,3.59961616805919,0.00163997197628142,0.0172542327917241,-1.88069874411632
"gene4784",21895887,21998509,"4","LRGUK","protein_coding","529920",-0.791527966078954,1.39122945547065,-3.4226202587072,0.00249862747263385,0.0229391560663836,-1.88582736798749
"gene1097",139511218,140371158,"1","DSCAM","protein_coding","100337016",0.408199309778972,1.7758874803554,3.44997434681073,0.00234173675588828,0.0219517817418434,-1.88658655695698
"gene16171",1370762,1374501,"14","LY6E","protein_coding","510977",1.26547904751559,-1.65068712795232,3.21737265446772,0.00405180427231382,0.031514171215681,-1.88956249096122
"gene9843",107209414,107275483,"7","LOC113896539","lncRNA",NA,0.487504404122429,4.51100060178096,3.66107782739914,0.0014158738718539,0.0157053233184549,-1.89275417567456
"gene18636",41337109,41354962,"16","FBXO6","protein_coding","513023",0.333861474514904,1.99542020927682,3.46969700683267,0.00223464321969932,0.0213490783746202,-1.89481441865821
"gene14632",27791814,27829921,"12","KL","protein_coding","784635",0.652903024771576,2.14774656329013,3.46313453497448,0.00226973349938154,0.0215841034854532,-1.89762309182394
"gene15638",36887629,36946112,"13","LARP4B","protein_coding","505723",-0.155822955100425,7.4033081672494,-3.71487203594591,0.00124469432898071,0.014248201216517,-1.9033733940467
"gene10012",11298181,11335756,"8","LOC113896931","lncRNA",NA,-2.14730438603055,-0.574813817258026,-3.25801371206048,0.00368371841181462,0.0297097936192457,-1.90773304919525
"gene5867",16163412,16188864,"5","NCAPD2","protein_coding","786159",-0.211981741771274,4.93692439006638,-3.67131070067358,0.00138161470444635,0.0154188201016213,-1.90776172903476
"gene9832",106770956,106780852,"7","GMIP","protein_coding","533029",0.351617971487182,1.7641673949885,3.43154472936239,0.0024463424748031,0.0225851057082075,-1.91161337275596
"gene28345",36400706,36407105,"26","RBP4","protein_coding","281444",0.378469838055678,2.49591828489252,3.50143164950371,0.00207231851549319,0.0201972784220593,-1.91211932371
"gene15533",29628905,29645726,"13","OPRL1","protein_coding","100296381",-1.02067713957088,-1.35445990794833,-3.22810224902615,0.00395129469684466,0.031076092692193,-1.91249935521095
"gene9393",96156079,96161025,"7","LOC113895944","lncRNA",NA,-0.431714961592148,0.285093699575389,-3.31624415282606,0.00321243522138809,0.0272052857986263,-1.91673629269543
"gene28093",15138597,15196191,"26","CCDC172","protein_coding","522573",1.68164815680077,-0.298466866079401,3.25825496201541,0.00368163359334329,0.0297075345980509,-1.91811367791706
"gene10939",111149947,111226468,"8","EIPR1","protein_coding","613935",-0.362601913425945,4.13619841354463,-3.62848158795804,0.00153068196150173,0.0165006914003144,-1.91972452578477
"gene1230",148654179,148666971,"1","PIGP","protein_coding","767951",-0.222021300978681,3.66085930200441,-3.59799926882278,0.00164631598886842,0.017283168043854,-1.92018870625571
"gene20065",1919388,1947027,"18","ZFP28","protein_coding","100301148",-0.22339407827526,4.5509302966246,-3.64705200358827,0.00146419563815423,0.0160895356473009,-1.9203435931019
"gene23730",71335678,71362014,"20","EXOC3","protein_coding","513138",-0.149169443504653,5.3459705818156,-3.68068145449724,0.00135095955409763,0.0151899899043724,-1.92164588470638
"gene28493",5972618,5974835,"27","LOC113885000","protein_coding",NA,-0.599644248443229,-0.449755016481449,-3.26133911726913,0.00365508202270787,0.0295657519291372,-1.92456342781971
"gene16920",3102617,3133461,"15","SLC43A1","protein_coding","614153",0.265574540740936,4.34504157403017,3.63447045650805,0.00150892193228368,0.0163732725597386,-1.92467387308482
"gene14543",18725741,18818874,"12","CAB39L","protein_coding","519724",-0.221048292421164,3.97284325102202,-3.61515449403603,0.00158021978057414,0.0168362445359423,-1.92704208561926
"gene31256",90743473,90746882,"X","TMSB15B","protein_coding","100848714",0.396726215134246,2.12029414032386,3.45937115529442,0.002290099672525,0.0216775909772479,-1.9311081758942
"gene7149",97436118,97446047,"5","LOC113893283","lncRNA",NA,-0.79426571306171,2.04425471532822,-3.4596915854632,0.00228835866065197,0.021673574173183,-1.93468679031784
"gene2962",16310316,16313952,"3","C3H1orf189","protein_coding","504348",-0.326816422637127,0.795740868929615,-3.34895185088535,0.00297405090934251,0.0258342227011541,-1.93614720859343
"gene9325",94801552,94804040,"7","TMEM205","protein_coding","513699",-0.692385076405602,0.331643759042495,-3.31265959138363,0.0032396664778514,0.0272808181605117,-1.93859762642252
"gene12945",78861192,78866738,"10","ACOT6","protein_coding","516537",0.747347174485267,-0.573561821371037,3.24024623440689,0.00384045637163134,0.0304957801897846,-1.94348324224562
"gene14235",100335556,100403129,"11","LAMC3","protein_coding","518914",0.797060039655517,-0.10594280940459,3.25593023153506,0.00370177113254241,0.0298115727068398,-1.94501519164438
"gene3320",26366331,26406422,"3","CD101","protein_coding","509609",-0.633837948841096,1.47748407759754,-3.39866544973947,0.00264443350118164,0.0236833622758166,-1.94682039257377
"gene3408",32349314,32370641,"3","DENND2D","protein_coding","504595",-0.55785449859906,-0.60607798373118,-3.23683661157782,0.00387126731283704,0.0306812379569622,-1.95325611816206
"gene8797",67999418,68001974,"7","LOC113895471","protein_coding",NA,-0.845818294562439,-0.35957074837096,-3.2703051468406,0.00357894659092948,0.0291072331192145,-1.95365421765983
"gene26451",49409620,49410242,"23","LOC113881538","lncRNA",NA,-2.4991672270659,-0.491756234705563,-3.24564902412434,0.00379212159746938,0.0302726060213111,-1.95387151484143
"gene663",83644911,83676630,"1","LAMP3","protein_coding","531327",-0.604562294767114,0.190404223087387,-3.29645704638868,0.00336558598918478,0.0279379278708879,-1.95544903358014
"gene18087",66013614,66118701,"15","EXPH5","protein_coding","527048",-0.927382773878632,-0.858259956372673,-3.22871898404206,0.00394559161290568,0.0310460724378778,-1.95708549508455
"gene25012",22713277,23013932,"22","SYNPR","protein_coding","613433",0.533729293095313,4.74332776122975,3.63768938767323,0.00149735241301828,0.0163339417300821,-1.95762644987021
"gene31395",107821839,107830191,"X","TAZ","protein_coding","515177",-0.278743884376424,3.34215398324622,-3.55500341879258,0.00182415550218338,0.0185813265602975,-1.96138431495324
"gene730",95483554,95891209,"1","TNIK","protein_coding","539627",-0.261967329571924,10.0087492499214,-3.66666693910244,0.00139705930442772,0.0155490150170282,-1.96195034031366
"gene15917",60653092,60657163,"13","CASC10","protein_coding","112449368",0.5873950512453,-0.707681806589139,3.22953370409174,0.00393806997366491,0.0310165405916259,-1.96430293333098
"gene13018",82447472,82454987,"10","AHSA1","protein_coding","539220",-0.288475417314105,4.55977786780987,-3.62923912952158,0.00152791251984232,0.0164816303991641,-1.96495927113
"gene12040",15873391,17298894,"10","LOC113899945","C_region",NA,0.497309764377285,4.64890021446059,3.63197090090269,0.0015179665548586,0.016404052444894,-1.96534469112948
"gene5958",18764211,18777251,"5","SLC2A3","protein_coding","282358",-0.652295187800801,4.28280710331454,-3.61706892203547,0.00157300781106605,0.0168029082270981,-1.96783845131438
"gene18833",51616228,51675396,"16","TMEM51","protein_coding","514936",-0.470639302959136,4.80314650269176,-3.63985868511954,0.00148960483165308,0.0162602023433961,-1.96940031330427
"gene9380",95886981,95895918,"7","ANGPTL6","protein_coding","521472",0.531196635287278,2.98307594702146,3.50203127176398,0.00206936550673468,0.0201919535307407,-1.97114067585184
"gene11367",63862059,63863928,"9","LOC113898391","lncRNA",NA,0.332683227137278,2.24821463717111,3.45257710221144,0.00232732107822769,0.0218843946851632,-1.97130504253579
"gene6344",52543449,52586103,"5","GLT8D2","protein_coding","523294",-0.286117138053538,5.16034129109148,-3.65202444077635,0.00144688145843885,0.0159739206488007,-1.97731206234918
"gene13345",13323595,13333872,"11","NAGK","protein_coding","508132",0.309931241133458,3.30643145074908,3.54106609163472,0.00188575711908142,0.0189277121568288,-1.97914825282943
"gene17889",49960792,49981715,"15","ZNF202","protein_coding","541023",-0.15929745056178,4.48385166180853,-3.61903426687788,0.00156563773739457,0.016781519466822,-1.98174492817223
"gene21538",58244114,58413713,"18","CDYL2","protein_coding","536901",0.253120932627596,4.71459740863205,3.62709284403356,0.00153577181413606,0.0165447250212655,-1.98405971601694
"gene16915",3047167,3060761,"15","UBE2L6","protein_coding","509471",-0.330148317992068,2.80315177933085,-3.50117328883225,0.00207359215924185,0.0201972784220593,-1.98620712518388
"gene27117",5793284,5837432,"25","LOC113883747","protein_coding",NA,1.06389968049668,-1.78954557253749,3.17105329276744,0.00451491414783916,0.0340604957779929,-1.98693396269993
"gene25054",28967719,29196491,"22","MITF","protein_coding","407219",0.343927962080754,7.24461328139121,3.67853904450361,0.00135790846276792,0.015238225863241,-1.99019049908229
"gene2477",131609805,131623999,"2","DDOST","protein_coding","510682",0.253787126252521,5.78648803537093,3.66229346338771,0.00141176054978742,0.0156808302362016,-1.99097770949924
"gene18711",46289482,46323666,"16","ESPN","protein_coding","104976499",-0.551872564501467,-0.0415793434626737,-3.25149861451338,0.00374045626513076,0.0299831711131013,-1.99166875156874
"gene29313",45668998,45683528,"28","TFAM","protein_coding","510059",0.190955944332954,4.92210444442798,3.63337094032514,0.00151289396533396,0.0163732725597386,-1.99320919286965
"gene1284",156477841,156543249,"1","EFHB","protein_coding","530549",0.757332882620153,1.49725394438088,3.36829092911418,0.00284131548660057,0.0249844520432329,-1.99339701664888
"gene6797",77803619,78081063,"5","CPNE8","protein_coding","535744",0.523240133155393,4.91758646017691,3.63015589420039,0.00152456758456786,0.0164563324652928,-1.99438144694008
"gene2691",8323469,8327165,"3","FCER1G","protein_coding","282226",0.414495062926089,1.83002776393526,3.40674810293656,0.00259433020537424,0.0234258198083737,-1.99519671713304
"gene24392",59479828,59481768,"21","GSC","protein_coding","514862",0.668115083628703,-0.792140611744793,3.19564194963658,0.00426302631709845,0.0326693092205576,-1.99527055610002
"gene8992",75987242,76131898,"7","TNFAIP8","protein_coding","529336",-0.214112761604568,4.81653004712455,-3.63199173074124,0.00151789096206659,0.016404052444894,-1.99549567501734
"gene3286",23234730,23256985,"3","SEC22B","protein_coding","614775",0.205213602177564,5.15481084059557,3.64016060120996,0.00148852968258321,0.0162592482448588,-1.99656115218261
"gene27895",42227118,42230209,"25","PDIA2","protein_coding","504356",-0.566384064487161,0.163016779856395,-3.27494382896219,0.00354016486414868,0.0289260048476131,-2.00369140722396
"gene8016",103858365,103862658,"6","MSX1","protein_coding","286872",-0.562999924458463,-1.39471647103851,-3.1737533596753,0.00448656461403739,0.0339399540954363,-2.00382451217466
"gene14193",98435234,98445074,"11","SPOUT1","protein_coding","100138783",0.336182644401993,2.2734680668127,3.43340580763136,0.00243557483105691,0.0225235939854089,-2.0044384703529
"gene22906",51068346,51094683,"19","WDR45B","protein_coding","506232",-0.124267750763435,5.3488457579557,-3.64547502226976,0.00146972925689437,0.0161395685775438,-2.00493554559265
"gene20509",10239077,10243705,"18","KCNA7","protein_coding","540492",0.276718134474587,3.57121495907171,3.54817472456229,0.00185408656311746,0.0187470017908332,-2.00854660723483
"gene28863",683048,692646,"28","RHOU","protein_coding","781044",0.344426880278226,3.74684980372015,3.55799044070698,0.00181121272665775,0.0184952684202935,-2.01239930633058
"gene17884",49504412,49550670,"15","KCNC1","protein_coding","541459",-0.405335975437584,0.728693667218031,-3.30855917987448,0.00327109241709845,0.0274301845531623,-2.01596430458248
"gene32062",2782,32249,"NW_020867283.1","LOC113888665","lncRNA",NA,-3.45168948657821,2.97635597722658,-3.43859262100062,0.00240580966578839,0.022296121594065,-2.02365548788977
"gene29540",7121885,7135049,"29","LOC113886436","lncRNA",NA,-0.904480241879779,-0.956614932337555,-3.1966041674402,0.0042534516149201,0.0326111164570097,-2.02367356383129
"gene17857",46379398,46404551,"15","LOC113905702","protein_coding",NA,-0.236158013590259,3.68792411834275,-3.5537446609347,0.00182963688232032,0.018607115228029,-2.02696004373836
